id,text,percentage,encodedText,encodedTest,status,grantReference,grantCategory
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/T006684/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T006684/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T006854/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T006854/1,Fellowship
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/T006900/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T006900/1,Fellowship
4A856E02-8C94-4981-B572-E381EEB60DD2,Media,0,Media,-,Active,ES/T00696X/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/T00696X/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T00696X/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T006994/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T006994/1,Research Grant
972C8509-5001-4523-9E10-7FA67E2F2E69,Visual arts,0,Visual+arts,-,Active,ES/T006994/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T007036/1,Fellowship
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/T007036/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T007036/1,Fellowship
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T007079/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T007079/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T007214/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/T007214/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T007249/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T007265/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/T007265/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T007265/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T007354/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/T007354/1,Research Grant
946C0541-464B-43A5-9EE3-65C23360E959,Philosophy,0,Philosophy,-,Active,ES/T007354/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/T007354/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T007354/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T007435/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T007435/1,Fellowship
455F5D87-6317-4EF0-9D74-72B5D9BD6375,Food science & nutrition,0,Food+science+%26+nutrition,-,Active,ES/T007443/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T007443/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T007559/1,Fellowship
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/T007559/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T007559/1,Fellowship
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Active,ES/T007559/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T007575/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T007575/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T007575/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Active,ES/T007575/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T007583/1,Research Grant
C087E953-30F3-4968-B0F3-D48A5998A2B4,Civil eng. & built environment,0,Civil+eng.+%26+built+environment,-,Active,ES/T007605/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T007605/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T007605/1,Research Grant
C087E953-30F3-4968-B0F3-D48A5998A2B4,Civil eng. & built environment,0,Civil+eng.+%26+built+environment,-,Active,ES/T007656/1,Research Grant
F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,Energy,0,Energy,-,Active,ES/T007656/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T007656/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Active,ES/T007699/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T007699/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Active,ES/T007699/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T007699/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T007699/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T007702/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T007702/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Active,ES/T007745/1,Fellowship
541CDC75-F361-4961-9EFE-34B2C8ACE947,History,0,History,-,Active,ES/T007745/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T007745/1,Fellowship
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T007877/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T007877/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T007877/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T007958/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T007958/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T007958/1,Research Grant
608431EA-925E-44D8-A1E2-8C24B4768085,Design,0,Design,-,Active,ES/T008008/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Active,ES/T008008/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T008008/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T008008/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008008/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T008067/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T008067/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T008067/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T008067/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T008067/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T008091/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T008091/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T008091/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T008105/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Active,ES/T008105/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T008105/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T008105/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008105/1,Research Grant
17F21DBC-4946-4262-AD07-9914F6EA12F7,Bioengineering,0,Bioengineering,-,Active,ES/T008113/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T008113/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T008113/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T008121/1,Research Grant
E844174D-6A1C-4D2D-8F24-57698F7DA353,Environmental planning,0,Environmental+planning,-,Active,ES/T008121/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T008121/1,Research Grant
C9A78518-54CF-4145-A680-F2BDCFB3913B,"Pollution, waste & resources",0,Pollution%2C+waste+%26+resources,-,Active,ES/T008121/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T008121/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T008164/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T008164/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T008199/1,Research Grant
062860E1-C81F-4028-9095-19A5E6455C70,Languages & Literature,0,Languages+%26+Literature,-,Active,ES/T008199/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Active,ES/T008199/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/T008237/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008237/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/T008245/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T008245/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/T00827X/1,Fellowship
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T008334/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T008415/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T008415/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T008415/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T008466/1,Research Grant
B94A2498-60DA-4055-A957-686B6CB42654,Linguistics,0,Linguistics,-,Active,ES/T008466/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T008466/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008466/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T008474/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T008474/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T008474/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T008571/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T00858X/1,Fellowship
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/T00858X/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T008679/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008679/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T008709/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008733/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T008806/1,Research Grant
F95121C7-7C31-40CE-BDBC-1E2BF025AEA6,Energy,0,Energy,-,Active,ES/T008822/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/T008822/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T008873/1,Fellowship
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T008873/1,Fellowship
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T008911/1,Fellowship
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T008911/1,Fellowship
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T008911/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008911/1,Fellowship
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T00892X/1,Fellowship
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/T00892X/1,Fellowship
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T008954/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008954/1,Fellowship
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T008970/1,Fellowship
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T008970/1,Fellowship
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/T009004/1,Fellowship
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T00908X/1,Research Grant
946C0541-464B-43A5-9EE3-65C23360E959,Philosophy,0,Philosophy,-,Active,ES/T00908X/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T00908X/1,Research Grant
5D762B83-597E-4E91-B2F7-04CBB955175C,Pol. sci. & internat. studies,0,Pol.+sci.+%26+internat.+studies,-,Active,ES/T009128/1,Research Grant
E88ECDEE-D58E-417E-A379-9FBB35647A90,Science and Technology Studies,0,Science+and+Technology+Studies,-,Active,ES/T009128/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T009128/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Closed,ES/T009160/1,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Closed,ES/T009160/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Closed,ES/T009160/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/T009160/2,Research Grant
020361E1-B8CA-49FD-9149-27D31D21C7A3,Social Anthropology,0,Social+Anthropology,-,Active,ES/T009160/2,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T009160/2,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T009179/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T009179/1,Research Grant
FB535BD0-E265-4C0A-8532-32DCB83A3951,"Tools, technologies & methods",0,Tools%2C+technologies+%26+methods,-,Active,ES/T009179/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T009454/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T009454/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T009640/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T009748/1,Research Grant
808111E3-5E04-4CEF-B080-565A81EFD6D0,Demography,0,Demography,-,Active,ES/T009810/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T009810/1,Research Grant
6723A70B-A523-40AB-9740-B6AD2A0677B7,Medical & health interface,0,Medical+%26+health+interface,-,Active,ES/T009810/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T009810/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T009810/1,Research Grant
4A856E02-8C94-4981-B572-E381EEB60DD2,Media,0,Media,-,Active,ES/T009942/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T009942/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T009942/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T010207/1,Research Grant
4511FB20-8392-418E-809D-7701FACC03C9,Law & legal studies,0,Law+%26+legal+studies,-,Active,ES/T010207/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T010207/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010207/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T010207/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T010290/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T010290/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T010398/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010398/1,Research Grant
DB058E35-DBAD-4B21-B030-5C3C78825B11,Area Studies,0,Area+Studies,-,Active,ES/T010436/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T010436/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010436/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T010479/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010479/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T010487/1,Research Grant
64564C94-AC7F-4056-903D-0AED107A359E,Education,0,Education,-,Active,ES/T010487/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010487/1,Research Grant
12179D88-04B3-47E9-89E1-B5EE8F895227,Social Policy,0,Social+Policy,-,Active,ES/T010487/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T010576/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010576/1,Research Grant
EBACD6D4-D1E5-4970-8BEC-7F4568EB26BA,Development studies,0,Development+studies,-,Active,ES/T010606/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010606/1,Research Grant
5B25B6A3-B218-4F11-8A9D-661236DF455C,Agri-environmental science,0,Agri-environmental+science,-,Active,ES/T010614/1,Research Grant
7D5D2DB2-0A64-42AF-A644-5F541B832A29,Economics,0,Economics,-,Active,ES/T010614/1,Research Grant
3A4CB57C-9B22-41A2-AB15-127503299365,Human Geography,0,Human+Geography,-,Active,ES/T010614/1,Research Grant
5E9AA4EC-49E3-4D6A-B545-79DA07CE39E0,Management & Business Studies,0,Management+%26+Business+Studies,-,Active,ES/T010614/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010614/1,Research Grant
895D1683-DC4B-4292-BBC6-EC38672BFD10,RCUK Programmes,0,RCUK+Programmes,-,Active,ES/T010622/1,Research Grant
F0322ED6-113F-4530-BA5E-562216587E68,Sociology,0,Sociology,-,Active,ES/T010622/1,Research Grant
5858EC49-4786-4440-8352-1AB0B6DC5F23,Psychology,0,Psychology,-,Active,ES/T011343/1,Research Grant
A442BF36-F335-483E-9282-F3BB48AC2C47,Cell biology,0,Cell+biology,-,Active,ES/T011866/1,Research Grant
5CBA14F4-F235-45B6-A9DD-5937D5C166CC,Electrical Engineering,0,Electrical+Engineering,-,Active,ES/T011866/1,Research Grant
EB5F16BB-2772-4DDE-BD6C-3B7A6914B64C,Info. & commun. Technol.,0,Info.+%26+commun.+Technol.,-,Active,ES/T011866/1,Research Grant
6BF947B0-8E6E-48DB-AB68-7130938F2DF2,Instrument. sensor & detectors,0,Instrument.+sensor+%26+detectors,-,Active,ES/T011866/1,Research Grant
